,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weightdecay,epoch,train loss,train error,test error
7,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1471.86767578125,0.10766912624239923,0.2800000011920929
8,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1422.463623046875,0.10963407903909683,0.4600000083446503
9,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1457.4174194335938,0.10134664922952652,0.3400000035762787
0,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2193.91162109375,0.5100911259651184,0.7799999713897705
1,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2507.05224609375,0.615234375,1.0
2,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2404.95751953125,0.5810546875,1.1200000047683716
3,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2332.80810546875,0.5579426884651184,1.0399999618530271
4,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2410.35791015625,0.5758463740348816,1.0
5,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2402.10400390625,0.5810546875,0.8799999952316284
6,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2502.238037109375,0.6022135615348816,1.100000023841858
7,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2405.281982421875,0.587890625,0.8600000143051147
8,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2425.63134765625,0.5823567509651184,0.8999999761581421
9,gd,symmetric-door,square,6.0,1024,1,6144,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,2400.15283203125,0.576171875,1.0399999618530271
0,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,133,98.03318786621094,0.0,1.0800000429153442
1,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,251,91.51419830322266,0.0,0.959999978542328
2,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,258,95.23794937133788,0.0,0.9800000190734864
3,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,197,94.18801498413086,0.0,0.8399999737739563
4,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,91.16668319702148,0.00390625,1.100000023841858
5,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,91.6133270263672,0.00390625,0.9200000166893004
6,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,452,89.18257141113281,0.0,0.9800000190734864
7,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,203,92.5542335510254,0.0,0.9200000166893004
8,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,219,92.25278091430664,0.0,0.959999978542328
9,sgd,symmetric-door,logloss,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,91.7943878173828,0.00390625,1.0800000429153442
0,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,419.79173278808594,0.07894202321767807,0.25999999046325684
1,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,414.422607421875,0.07854725793004036,0.30000001192092896
2,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,416.1274871826172,0.06975854188203813,0.239999994635582
3,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,413.9886932373047,0.07501964643597603,0.30000001192092896
4,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,404.10536193847656,0.06666667386889458,0.30000001192092896
5,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,416.4494934082031,0.07300674170255661,0.2800000011920929
6,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,406.4427185058594,0.07549455016851425,0.3400000035762787
7,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,420.4493255615234,0.0695740170776844,0.20000000298023224
8,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,400.0185546875,0.05830317549407483,0.30000001192092896
9,p-sgd,symmetric-door,square,5.0,1024,1,2560,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,414.0210418701172,0.05828543193638325,0.2800000011920929
